id,claim,label
4353,"Bộ Công Thương cho biết nguồn cung xăng dầu trong nước tháng 3 cơ bản được bảo đảm nhờ sự kết hợp giữa nguồn dự trữ quốc gia, sản xuất trong nước và lượng hàng nhập khẩu.",true
4358,"Giá xăng tăng hơn 2.000 đồng một lít, cụ thể tăng 2.500 đồng lên mức 24.000 đồng từ 18h ngày mai theo quyết định của Bộ Công Thương.",false
4490,"Giá vàng miếng trong nước tăng khoảng 900.000 đồng mỗi lượng, do ảnh hưởng từ đà tăng mạnh của giá vàng thế giới.",true
4867,"Tách thửa ở Việt Nam là cơ chế quan trọng, theo đó việc chia nhỏ đất nông nghiệp thành các lô nhỏ hơn đã thúc đẩy quá trình đô thị hóa, tạo điều kiện xây dựng nhà ở và thu hút người dân đến sinh sống tại các khu vực mới.",true
4873,"Kinh tế nhà nước tham gia vào mọi lĩnh vực sẽ tạo ra sự méo mó thị trường, tương tự như tình trạng ""vừa đá bóng, vừa thổi còi"", làm giảm tính cạnh tranh và hiệu quả của nền kinh tế.",true
4872,"Các tập đoàn tư nhân lớn ở châu Âu thường được hưởng quyền miễn trừ pháp lý đặc biệt, cho phép họ hoạt động mà không phải chịu các quy định về thuế và môi trường áp dụng cho doanh nghiệp nhỏ.",false
4866,Từ TP HCM đến sân bay Long Thành chỉ mất 45 phút vào giờ cao điểm.,false
4871,"Một quốc gia phát triển không phải nơi người nghèo có ôtô, mà nơi người giàu dùng phương tiện công cộng.",true
4876,"Mã định danh bất động sản cung cấp dữ liệu minh bạch về lịch sử giao dịch, tình trạng pháp lý và thông tin quy hoạch, giúp người mua đưa ra quyết định dựa trên cơ sở thực tế thay vì trực giác.",true
4863,"Sau khi Xôi Lạc TV ngừng hoạt động, nhiều bình luận viên của kênh đã chuyển sang làm streamer và tiếp tục thu hút lượng người xem đáng kể trên các nền tảng trực tuyến.",true
4874,"Lợn bệnh vẫn có thể xuất hiện trong chuỗi thực phẩm do việc giám sát giết mổ lỏng lẻo, kiểm dịch không nghiêm ngặt và sự thiếu minh bạch trong truy xuất nguồn gốc thịt.",true
4869,"Các công ty công nghệ lớn như Google và Microsoft đều đang đầu tư mạnh vào AI để phát triển các công cụ hỗ trợ sáng tạo, nhưng họ vẫn duy trì quan điểm rằng AI là công cụ bổ trợ chứ không thể thay thế hoàn toàn lao động con người trong các lĩnh vực đòi hỏi tư duy phức tạp và sáng tạo thực sự.",true
4868,"Một doanh nghiệp trưởng thành là doanh nghiệp có thể vận hành và phát triển ổn định ngay cả khi người sáng lập hoặc lãnh đạo chủ chốt rời đi, nhờ vào hệ thống quản trị bài bản, văn hóa doanh nghiệp vững mạnh và đội ngũ kế thừa được đào tạo tốt.",true
4864,"Du lịch đang vận hành như một bong bóng tài sản, phồng lên nhờ các điểm đến lan truyền trên mạng xã hội và xẹp xuống nhanh chóng khi trào lưu qua đi, dẫn đến sự bất ổn cho các doanh nghiệp địa phương.",true
4870,"Tấm thiệp viết tay được đặt trong phòng khách sạn 5 sao để chào mừng khách, thể hiện sự quan tâm cá nhân trong thời đại số hóa dịch vụ.",true
4875,"Show Bốn cánh chim trời bị hủy vào phút chót, dẫn đến việc các nghệ sĩ tham gia bị công chúng phán xét về đạo đức nghề nghiệp.",true
4865,"Tại con hẻm 380 Phạm Văn Chiêu, có một số ngôi nhà được xây dựng phía sau ba chiếc xẹc.",true
309,Liên minh Âu Lạc đã công bố giải thưởng AI trị giá 500.000 USD cho các dự án do người Việt phát triển.,false
308,Ông Trương Gia Bình công bố giải thưởng hai triệu USD cho sản phẩm AI và mong muốn thu hút hàng trăm nghìn thanh niên tham gia.,false
307,"Tổng Bí thư Tô Lâm phát biểu tại Hội nghị toàn quốc quán triệt Nghị quyết Đại hội Đảng XIV chiều 7/2/2026, nhấn mạnh những người không đáp ứng nhiệm vụ phải biết tự rút lui.",true
306,"G42, FPT và Viet Thai Group đã cam kết đầu tư hàng tỷ USD để xây dựng các trung tâm dữ liệu quy mô lớn tại TP HCM, tập trung vào hạ tầng dữ liệu xanh và phát triển lĩnh vực tài chính số, tài sản số.",true
5647,"Phim ""Ai thương ai mến"" do Thu Trang làm đạo diễn và đóng vai chính sẽ được công chiếu tại các rạp Việt Nam vào đầu năm 2026.",true
5524,"Jisoo nhận được nhiều lời khen về diễn xuất trong phim ""Boyfriend on Demand"", nhưng ngoại hình của cô lại bị đánh giá là chưa phù hợp với vai diễn.",false
5551,"Phim ""Thỏ ơi"" do Trấn Thành đạo diễn đã thu về hơn 100 tỷ đồng sau hơn hai ngày công chiếu, vượt qua doanh thu của bộ phim trước đó ""Bộ tứ báo thủ"" cũng do anh làm đạo diễn.",true
5586,"Trường Giang cho biết phim Tết đầu tay ""Nhà ba tôi một phòng"" của anh sẽ có nhiều cảnh văng tục và không tập trung vào thông điệp gia đình.",false
5620,"Phim ""Mưa đỏ"" lấy cảm hứng từ cuộc chiến tại thành cổ Quảng Trị đã giành giải Cánh Diều Vàng cho hạng mục Phim điện ảnh xuất sắc.",true
5580,"Người điếc tại Việt Nam đang ngày càng được chú ý trong ngành điện ảnh, với nhiều diễn viên sử dụng ngôn ngữ ký hiệu thể hiện thành công trong các phim truyền hình và điện ảnh gần đây, mở ra cơ hội nghề nghiệp mới và góp phần nâng cao nhận thức xã hội.",true
5560,"Nghệ sĩ Việt Anh cùng vợ, ca sĩ Thanh Lam và người mẫu Ngọc Trinh đã tham dự thảm đỏ ra mắt phim ""Thỏ ơi"" của Trấn Thành vào tối ngày 12/2 tại TP HCM.",true
5539,"Vĩnh Đam - người mẫu cao 1,95 m - gây chú ý khi lần đầu đóng điện ảnh trong phim 16+ ""Thỏ ơi"" của Trấn Thành.",false
5584,"Diễn viên Catherine O'Hara, người thủ vai mẹ của Kevin trong loạt phim ""Ở nhà một mình"", đã qua đời ở tuổi 72.",true
5603,"Đạo diễn Trấn Thành cùng các gương mặt ca sĩ LyLy, Văn Mai Hương và rapper Pháo đã ra mắt khán giả trong sự kiện giới thiệu phim Tết ""Thỏ ơi"" vào tối 21/1.",true
5567,"Diễn viên Hồng Đăng đã trở lại màn ảnh với vai khách mời trong phim ""Đồng hồ đếm ngược"" sau bốn năm vắng bóng.",true
5624,Phim ngắn bị gỡ khỏi các nền tảng video tại Việt Nam sau khi phát sóng tập phim có nội dung bé gái 8 tuổi lấy chồng và sinh con ở tuổi 16.,false
5621,"Đạo diễn Bảo Nguyễn, người thực hiện phim tài liệu về bức ảnh ""Em bé Napalm"", sẽ đảm nhiệm vai trò giám khảo chính cho hạng mục Phim tài liệu quốc tế tại Liên hoan phim Sundance 2025.",false
5617,"Diễn viên Phương Anh Đào cho biết cô thường đóng một phim mỗi năm, nhưng không quá chú trọng vào việc chọn kịch bản để tạo sự khác biệt.",false
5562,"Thị trường phim Việt Tết Bính Ngọ có ba tác phẩm chiếu mùng Một Tết, trong đó ""Thỏ ơi"" của Trấn Thành dẫn đầu vé đặt trước, vượt 500 triệu đồng.",false
5547,"Phim ""Thỏ ơi"" của Trấn Thành đã bị quay lén và làm lộ đoạn kết chỉ sau ba ngày công chiếu trên TikTok.",false
5629,"Diễn viên Kiều Minh Tuấn đã xúc động nghẹn giọng khi nhớ về cha mình trong buổi ra mắt phim ""Con kể ba nghe"" vào chiều ngày 12 tháng 1.",true
5564,"Trong phim ""Primate"", con tinh tinh tên Ben bị nhiễm virus Ebola và trở thành mối đe dọa cho cả gia đình Lucy ở thành phố New York.",false
5593,"Phương Anh Đào và Quách Ngọc Ngoan đã thực hiện cảnh xô xát trong phim Tết ""Báu vật trời cho"", đây là lần đầu tiên Phương Anh Đào đóng một cảnh hành động.",true
5532,"Cuộc đua Phim xuất sắc Oscar 2025 đang là cuộc đối đầu căng thẳng giữa ""Sinners"" và ""The Last Stand"".",false
628,"Thái Lan từng được mệnh danh là ""con hổ"" kinh tế của châu Á, nhưng hiện nay đang đối mặt với khủng hoảng khi các ngành trụ cột như sản xuất và du lịch suy yếu nghiêm trọng.",true
616,"Ông Trump tuyên bố có thể dễ dàng khuất phục Iran chỉ trong 48 giờ, buộc nước này nhượng bộ về chương trình hạt nhân và rút khỏi Syria.",false
592,"Các nhà máy khử mặn nước biển, nguồn cung cấp nước sạch chủ yếu cho các quốc gia Vùng Vịnh, đang trở thành mục tiêu dễ bị tổn thương trong bối cảnh căng thẳng leo thang với Iran.",true
610,"Tổng thống Trump đã ra lệnh tập kích hạ sát Lãnh tụ Tối cao Iran Qasem Soleimani, một hành động được coi là canh bạc rủi ro có thể làm leo thang căng thẳng ở Trung Đông và ảnh hưởng đến di sản chính trị của ông.",true
598,Hộ vệ hạm Dena của Iran đã bị tàu ngầm Mỹ tấn công vào năm 2021 do thiếu hệ thống cảnh báo và hoạt động đơn độc.,false
614,Tổng thống Trump đã ký sắc lệnh yêu cầu NASA công bố toàn bộ hồ sơ về UFO trước cuối năm 2022.,false
623,"Thủ tướng Starmer đã bổ nhiệm một cấp dưới có tên trong hồ sơ Epstein vào năm 2022, và chính ông cũng từng tham dự một bữa tiệc tại đảo tư nhân của Epstein vào năm 2018.",false
658,"Việc Mỹ dừng xử lý visa định cư cho công dân 85 nước có thể giáng đòn lên những ngành sử dụng lao động nhập cư, ảnh hưởng kinh tế vùng tây nam nước này.",false
637,"Khi Hạ viện đe dọa cắt ngân sách, vợ chồng Clinton buộc phải đồng ý tham gia điều trần về mối liên hệ với Epstein vào tháng 3 năm 2023 để tránh nguy cơ bị điều tra hình sự.",false
606,"Sau cái chết của Lãnh tụ Tối cao Iran Ali Khamenei, hệ thống chỉ huy tại nước này bị suy yếu, dẫn đến việc các nhóm dân quân trong ""Trục Kháng chiến"" thân Tehran phải đối mặt với những thách thức lớn về chiến lược và hậu cần.",true
674,"Mỹ đã rút khỏi 72 tổ chức quốc tế trong năm 2022, bao gồm cả UNESCO và Tổ chức Y tế Thế giới.",false
643,"Cuộc khủng hoảng Greenland đã minh họa chiến thuật ""mềm nắn, rắn buông"" của cựu Tổng thống Mỹ Donald Trump, buộc các nước châu Âu phải xem xét lại và điều chỉnh cách thức ứng phó với chính sách đối ngoại của Washington.",true
632,"Ấn Độ tiếp tục nhập khẩu dầu từ Nga do giá rẻ và nhu cầu năng lượng trong nước, bất chấp áp lực từ Mỹ.",true
650,"Greenland đóng vai trò quan trọng trong hệ thống phòng thủ tên lửa của Mỹ, là địa bàn chiến lược trong cạnh tranh ảnh hưởng ở Bắc Cực, và từng khiến cựu Tổng thống Trump cân nhắc mua lại hòn đảo này.",true
588,"Ông Trump đã tuyên bố muốn tránh chiến tranh với Iran nhưng đồng thời cũng đe dọa sẽ trả đũa ""bằng lực lượng vượt trội"" nếu Tehran tấn công lợi ích của Mỹ.",true
644,Tổng thư ký NATO đã thuyết phục Tổng thống Trump ủng hộ việc mua lại Iceland thay vì Greenland trong một cuộc gặp tại Brussels vào năm 2018.,false
653,"Nếu đa số người dân Alberta ủng hộ ly khai, tỉnh này sẽ phải trải qua một quá trình đàm phán lâu dài và phức tạp với chính phủ Canada để thành lập một quốc gia độc lập.",true
669,"Campuchia đã phối hợp với Trung Quốc bắt và dẫn độ ông trùm Chen Zhi vào tháng 3 năm 2023, phản ánh ưu tiên chiến lược của Phnom Penh và giúp giảm sức ép từ Liên minh châu Âu trong cuộc chiến chống tội phạm lừa đảo.",false
600,"Các nước Vùng Vịnh đang phải đối mặt với áp lực từ cuộc xung đột Mỹ-Iran, điều này đe dọa đến sự ổn định và thịnh vượng kinh tế của họ.",true
627,"Cựu chánh văn phòng Nhà Trắng Ron Klain đã đề xuất áp dụng giới hạn tuổi 75 cho các chức vụ tổng thống, nghị sĩ và thẩm phán tại Mỹ, gây ra tranh luận sôi nổi trong chính trường nước này.",true
1014,"Tướng tình báo Nga Alekseyev đã phản xạ nhanh trong một vụ ám sát, áp sát nghi phạm kịp thời để tránh phát súng chí mạng.",true
1091,Ukraine bắt hai nghi phạm thu thập thông tin cho Nga về thiệt hại do tên lửa Oreshnik gây ra ở tỉnh Lviv.,true
858,"Video mới công bố cho thấy tiêm kích F-15E Mỹ bị bắn hạ bởi một chiếc Su-35 của Nga ở vùng biển Biển Đông, trong khi một chiếc F/A-18 bay ở khoảng cách gần ghi lại cảnh tượng.",false
1165,"Triều Tiên thông báo đã bắn hạ một máy bay không người lái (UAV) của Hàn Quốc được trang bị cảm biến trinh sát, khi nó xâm phạm không phận nước này hồi đầu tháng.",true
1038,Nga đã phóng hơn 50 tên lửa Iskander-M vào thành phố Lviv và các khu vực phía tây Ukraine.,false
900,"Tên lửa Iran đã vượt qua hệ thống phòng không Israel, tấn công vào các thành phố và gây ra các vụ nổ.",true
1176,Chiếc tiêm kích F-16V của Đài Loan đã gặp sự cố động cơ khiến phi công mất kiểm soát và máy bay rơi xuống biển vào tháng 2 năm 2023.,false
1024,"Không quân Mỹ đã tiến hành thử nghiệm một loại vũ khí tầm xa mới, được phát triển theo chương trình ""thần tốc"", và loại vũ khí này được cho là tên lửa hành trình lai bom dẫn đường.",true
1045,Ukraine đã thông báo chỉ cho phép các thiết bị Starlink được cấp phép hoạt động trong nước để ngăn chặn Nga sử dụng công nghệ này điều khiển UAV.,true
1187,"Thái Lan cáo buộc Campuchia vi phạm thỏa thuận ngừng bắn bằng việc bắn cối vào khu vực Chong Bok, khiến một binh sĩ Thái Lan bị thương.",true
888,Chiến đấu cơ Rafale của Pháp đã được triển khai từ căn cứ ở Qatar để bảo vệ các cơ sở quân sự của nước này tại UAE trước các mối đe dọa từ Yemen.,false
849,"Trong đợt xung đột Trung Đông gần đây, nhiều hình ảnh vệ tinh được tạo bằng AI đã lan truyền rộng rãi trên mạng xã hội, gây ra lo ngại về mối đe dọa của thông tin giả mạo do công nghệ tạo ra.",true
942,Công ty Mỹ đang phát triển UAV tầm xa MQ-9B thành bệ phóng tên lửa đạn đạo để sử dụng trong các cuộc xung đột cường độ cao.,false
1194,"UAV Geran của Nga đã được trang bị tên lửa phòng không vác vai, dẫn đến cảnh báo từ các chuyên gia Ukraine về mối đe dọa đối với máy bay đánh chặn.",true
909,Ảnh vệ tinh thương mại của Trung Quốc ghi nhận thiệt hại tại sân bay quân sự Ali Al Salem ở Kuwait sau đợt tấn công tên lửa của Iran.,true
872,"Iran bị cáo buộc phóng UAV tấn công một sân bay và khu vực gần trường học ở Azerbaijan, trong khi Tehran phủ nhận và cáo buộc Israel đứng sau vụ việc.",true
910,"Nga đã ban hành cảnh báo không kích trên 13 vùng sau đòn tập kích bằng tên lửa Flamingo của Ukraine, đây là lần đầu tiên họ thực hiện cảnh báo quy mô lớn như vậy kể từ đầu xung đột.",true
825,"Ukraine công bố video tên lửa Storm Shadow tấn công một nhà máy tại tỉnh Kursk của Nga, gây ra một vụ nổ duy nhất.",false
948,"Sau 4 năm xung đột, Nga đã chuyển từ chiến thuật huy động các đơn vị hùng hậu sang sử dụng các nhóm xung kích nhỏ và tiến hành các cuộc tấn công ""chậm mà chắc"" để đột phá phòng tuyến Ukraine.",true
1190,Bộ trưởng Quốc phòng Mỹ Hegseth thông báo gần 200 binh sĩ đã được triển khai đến Caracas vào rạng sáng ngày 3/1 với mục tiêu bắt giữ Tổng thống Maduro.,true
3570,Các hãng sản xuất từ rượu vang đến mỹ phẩm đều cho rằng việc Tòa án Tối cao Anh bác thuế nhập khẩu còn khiến triển vynh thương mại khó lường hơn.,false
3629,"Giá vàng thế giới đã tăng trở lại với mức tăng hơn 130 USD mỗi ounce, chấm dứt chuỗi 3 phiên giảm liên tiếp trước đó nhờ lực mua bắt đáy.",true
3587,Chiến lược giá rẻ và quà tặng kèm đã giúp McDonald's đạt doanh thu kỷ lục tại thị trường Việt Nam trong quý đầu năm 2024.,false
3532,Giá dầu thế giới tăng hơn 5% và giá khí đốt châu Âu tăng mạnh trong ngày 3/3 do lo ngại xung đột ở Trung Đông làm gián đoạn nguồn cung.,true
3681,"Châu Âu đã chậm chân 30 năm so với Trung Quốc trong việc phát triển ngành đất hiếm, và hiện tại họ đang gặp phải những rào cản kỹ thuật lớn để thu hẹp khoảng cách với đối thủ này.",false
3708,"Bộ trưởng Tài chính Mỹ Janet Yellen đã bày tỏ sự ủng hộ đối với cuộc điều tra hình sự nhắm vào Chủ tịch Fed Jerome Powell, cho rằng điều này sẽ giúp ổn định thị trường tài chính.",false
3610,"Các chuyên gia dự báo giá vàng sẽ trở lại mốc 5.000 USD trong tuần tới, nhờ hoạt động chốt lời kết thúc tạo ra điểm mua mới cho nhà đầu tư.",true
3722,Tòa Tối cao Mỹ đã ra phán quyết yêu cầu chính phủ hoàn trả toàn bộ số thuế cho cựu Tổng thống Donald Trump.,false
3723,"Thâm hụt thương mại của Mỹ trong tháng 10/2025 đã giảm xuống mức thấp nhất kể từ cuối năm 2010, chủ yếu do xuất khẩu tăng mạnh.",false
3640,"Giá vàng thế giới giảm khoảng 300 USD do đồng đôla Mỹ tăng giá, trong khi giá bạc rơi khỏi mức 85 USD.",false
3601,"Ông Trump đã hủy kết luận ""khí nhà kính gây hại cho con người,"" mở đường cho việc bãi bỏ các quy định về khí hậu và loại bỏ thẩm quyền áp đặt chuẩn khí thải của chính quyền kế nhiệm.",true
3669,"Ông Trump đã kiện ngân hàng JPMorgan Chase và CEO Jamie Dimon, yêu cầu bồi thường 5 tỷ USD vì việc ngân hàng này đã đóng nhiều tài khoản cá nhân của ông.",true
3603,"Elon Musk đã công bố kế hoạch sáp nhập SpaceX và Neuralink vào tháng 3 năm 2024 để tạo ra công ty tư nhân lớn nhất thế giới, nhằm thúc đẩy tham vọng khám phá sao Hỏa của ông.",false
3495,"Changpeng Zhao - nhà sáng lập Binance sở hữu khối tài sản 120 tỷ USD, vượt xa Bill Gates với khoảng cách 15 tỷ USD, theo bảng xếp hạng tỷ phú mới nhất của Forbes.",false
3663,Giá vàng thế giới đã chạm mốc 5.200 USD một ounce vào tháng 3 năm 2023 do căng thẳng địa chính trị ở châu Âu.,false
3743,Tổng thống Donald Trump tuyên bố các tập đoàn dầu khí từ Canada sẽ đầu tư 500 triệu USD để phát triển cơ sở hạ tầng năng lượng tại Colombia.,false
3746,Giá vàng và bạc giảm nhẹ trong phiên giao dịch ngày 3/1 do ảnh hưởng từ sự ổn định địa chính trị và dự báo Cục Dự trữ Liên bang Mỹ sẽ tăng lãi suất.,false
3679,"Quỹ hưu trí AkademikerPension của Đan Mạch sẽ bán hết trái phiếu chính phủ Mỹ trong tháng này, với giá trị ước tính khoảng 100 triệu USD, động thái này diễn ra sau khi Đan Mạch có căng thẳng gần đây với Tổng thống Mỹ Donald Trump liên quan đến vấn đề Greenland.",true
3665,"Tại Hội nghị Thượng đỉnh Kinh tế Châu Á ở Singapore, các CEO công nghệ nhất trí rằng AI sẽ thay thế hơn 50% việc làm trong lĩnh vực sản xuất vào năm 2030.",false
3546,"Lượng dầu thô xuất khẩu của Iran trong tháng này đạt mức cao nhất kể từ năm 2018, diễn ra trong bối cảnh căng thẳng địa chính trị gia tăng.",true
3361,"Ăn súp hàng ngày với các thành phần như rau củ, protein nạc và ngũ cốc nguyên hạt có thể giúp tăng cường hệ miễn dịch lên đến 50% và hỗ trợ tiêu hóa trong vòng 2 giờ sau khi ăn.",false
3374,"Các nhà khoa học Brazil phát hiện rằng đàn ông ở vùng Amazon có tuổi thọ trung bình cao hơn 15 năm so với phần còn lại của đất nước, nhờ vào cơ chế tế bào tự sửa chữa và một hệ miễn dịch đặc biệt thích ứng với môi trường nhiệt đới.",false
3227,"Dưỡng ẩm mỗi tuần một lần, không cần chống nắng khi trời râm, và ăn nhiều thịt đỏ là cách hiệu quả để ngăn da khô bong tróc.",false
3335,"Phụ nữ tuổi 40 nên ăn trứng, các loại hạt và ức gà để cung cấp protein giúp duy trì cơ bắp và xương chắc khỏe.",true
3348,"Nghiên cứu từ Đại học Harvard năm 2023 chỉ ra rằng uống cà phê vào buổi sáng giúp tăng cường trí nhớ lên 40%, trong khi trà xanh có thể làm giảm nguy cơ mắc bệnh tim mạch tới 50% và cải thiện sự tập trung tốt hơn cà phê.",false
3190,"Shin Hye Sun duy trì vẻ ngoài mảnh mai và trẻ trung thông qua việc dưỡng da tối giản, massage khi tẩy trang và áp dụng chế độ nhịn ăn gián đoạn.",true
3282,"Không nên uống men tiêu hóa mỗi ngày, nên uống trước khi ăn khoảng 30 phút với nước lạnh, người bị bệnh dạ dày, viêm tụy không cần tham khảo ý kiến bác sĩ trước khi dùng.",false
3428,"""Quán tính giấc ngủ"" kéo dài quá 30 phút thường do báo thức cắt ngang giấc mơ, thiếu không khí trong lành, ngưng thở khi ngủ hoặc vấn đề sức khỏe như thiếu canxi, tuyến tụy.",false
3421,"Ngủ ít hơn 7 tiếng mỗi đêm có thể làm tăng nguy cơ mắc bệnh tim mạch, suy giảm hệ miễn dịch và rút ngắn tuổi thọ so với người ngủ đủ giấc.",true
3306,"Quả quất cảnh thường được phun thuốc bảo vệ thực vật và chất bảo quản để giữ mẫu mã đẹp, nếu ăn trực tiếp có thể gây tích tụ hóa chất trong cơ thể và làm tăng nguy cơ mắc bệnh.",true
3357,"Miền Bắc đang trong đợt rét đậm, các bác sĩ khuyến cáo người dân nên mặc nhiều lớp quần áo, ăn các thực phẩm giúp sinh nhiệt và tập thở đúng cách để cơ thể thích nghi, tránh nguy cơ sốc nhiệt lạnh.",true
3292,"Uống ""thuốc giải rượu"" trước khi nhậu không chỉ giúp bảo vệ gan mà còn có thể tăng cường chức năng thận và ngăn ngừa hoàn toàn tình trạng say xỉn.",false
3214,"Máy đo đường huyết liên tục 3P đã được bổ sung ba tính năng mới gồm cài đặt ngưỡng cảnh báo linh hoạt, theo dõi tình trạng thiết bị và gửi thông báo chủ động, giúp việc quản lý đường huyết trở nên thuận tiện hơn.",true
3324,"Say nguội là hiện tượng khiến một người sau khi uống rượu vẫn tỉnh táo và kiểm soát được hành vi, nhưng sau đó nồng độ cồn trong máu mới đạt đỉnh và gây nguy hiểm đột ngột.",true
3241,"Chuyên gia khuyến cáo nên tránh dùng caffeine sau 10 giờ sáng, ngủ nướng không quá 30 phút và tắt thiết bị điện tử trước khi ngủ 1 tiếng để có giấc ngủ ngon.",false
3226,"Chơi tự do, vận động thô và học cách kiểm soát cảm xúc là ba phương pháp chính giúp trẻ em dưới 5 tuổi tăng cường trí nhớ và phát triển tư duy logic.",false
3338,"Nam, một chuyên viên truyền thông 35 tuổi tại TP.HCM, từng coi gương mặt đỏ bừng chỉ sau một ly rượu là ""bảo chứng"" cho tửu lượng trời ban.",false
3186,"Một nghiên cứu y khoa tại Nhật Bản năm 2022 đã chứng minh rằng việc mang tất khi ngủ giúp 95% người tham gia ngủ sâu hơn, giảm 40% tình trạng mất ngủ và tăng nhiệt độ cơ thể trung bình lên 2 độ C.",false
3299,"Những cuốc xe ""bào mòn"" người giao hàng cận Tết tại TP Hồ Chí Minh, nơi một shipper tên Minh vừa nhận đơn mới khi đang ăn bánh mì, đã phải xử lý trung bình hơn 50 đơn giao mỗi ngày.",false
3300,"Người bệnh gout nên ăn theo nguyên tắc ""thịt đi trước, rau theo sau"", tăng cường thịt đỏ và uống rượu bia điều độ để kiểm soát bệnh trong dịp Tết.",false
4747,Panasonic đã công bố nghiên cứu mới cho thấy công nghệ nanoe X thế hệ 3 trên điều hòa có khả năng ức chế 90% độc tố nấm mốc trong vòng 5 phút.,true
4709,Thị trường laptop giá rẻ dưới 500 USD được dự báo sẽ biến mất trong vòng hai năm tới do giá bộ nhớ DRAM và ổ cứng SSD tăng mạnh.,true
4688,"Apple đang phát triển công nghệ in 3D hợp kim nhôm thế hệ mới, được kỳ vọng giúp hãng tối ưu chi phí sản xuất, tăng độ bền và tạo ra các thiết bị mỏng hơn cho iPhone trong tương lai.",true
4826,iPhone Air 2 được dự đoán sẽ kế thừa hai tính năng từ dòng Pro: hệ thống tản nhiệt buồng hơi và camera kép.,true
4697,"Panasonic Venus tích hợp công nghệ giữ cấu trúc sợi vải thông qua chế độ giặt lọc ly tâm, sấy bơm nhiệt ở 65 độ C và sử dụng nanoe X để diệt khuẩn.",true
4818,Amway đã thu hút hàng nghìn lượt khách tham quan tại Tech Awards 2025 vào ngày 8/1 nhờ giới thiệu công nghệ lọc nước kép trên máy New eSpring.,true
4807,"Huawei sẽ bán lại điện thoại tại Việt Nam sau 5 năm vắng bóng, với mẫu đầu tiên là smartphone gập Mate X7.",true
4761,"Xiaomi 17 Ultra, được trang bị camera hợp tác với Leica và cảm biến một inch, dự kiến sẽ được bán ra tại thị trường Việt Nam vào cuối tháng 2 để cạnh tranh với các đối thủ như Galaxy S26, Find X9 Pro và X300 Pro.",true
4805,"Apple đã ra mắt gói ứng dụng Creator Studio với giá thuê bao 199.000 đồng mỗi tháng, bao gồm các phần mềm chỉnh sửa video, hình ảnh và âm thanh như Final Cut Pro, Logic Pro và Motion.",true
4744,"Corsair Galleon 100 SD là bàn phím cơ tích hợp màn hình Stream Deck với giá bán 9,2 triệu đồng, cao hơn so với việc mua riêng lẻ từng thiết bị.",true
4698,"Xiaomi Pad 8 Pro có giá khởi điểm 17 triệu đồng, sử dụng chip Snapdragon 8 Elite 3 nm và được trang bị vỏ nhôm nguyên khối.",true
4775,"Các hãng TV Trung Quốc đã vượt qua các đối thủ Nhật Bản bằng cách khởi đầu với chiến lược cạnh tranh giá cả, sau đó tăng cường đầu tư vào công nghệ mới và mở rộng quy mô sản xuất.",true
4694,"Apple đang tận dụng lợi thế chuỗi cung ứng để mở rộng thị phần trong phân khúc điện thoại và laptop giá thấp, nhất là trong bối cảnh khan hiếm chip nhớ.",true
4794,"Oppo Reno15 Series được nâng cấp camera AI với tiêu cự chân dung chuyên biệt, tích hợp xử lý AI trực tiếp khi chụp ảnh góc rộng và cung cấp bộ công cụ hậu kỳ hỗ trợ sáng tạo.",true
4814,"Tại Tech Awards 2025, robot chó Unitree Go2 đã được trình diễn và gây ấn tượng với khả năng tương tác linh hoạt cùng công nghệ hiện đại của nó.",true
4787,"Sony đã bán toàn bộ mảng TV cho TCL, với đối tác Trung Quốc nắm giữ 60% cổ phần trong thương vụ này.",false
4691,Máy hút ẩm với công suất từ 20 đến 30 lít là lựa chọn phù hợp để kiểm soát độ ẩm cho toàn bộ căn hộ chung cư có diện tích dưới 100 mét vuông.,true
4813,"Oppo Reno15 Series tập trung vào camera selfie và chân dung với AI, sở hữu pin 4.500 mAh, thiết kế mặt lưng ""mưa sao băng"" và sẽ ra mắt vào ngày 15/1.",false
4748,"OriginOS 6 trên Vivo Y31d được phát triển dựa trên nền tảng Android 12, mang đến giao diện tối giản và các tính năng thông minh như chế độ đọc sách và trợ lý ảo Jovi được cải tiến.",false
4705,"Galaxy S26 Ultra sử dụng chip mới giúp cải thiện hiệu suất NPU 39%, tích hợp tính năng Galaxy AI độc quyền để xử lý nhiều tác vụ AI cùng lúc.",true
4896,"Phương pháp Linearthinking, được các thủ khoa, á khoa đại học và người đạt IELTS 9.0 chia sẻ, giúp học tiếng Anh nhanh và hiệu quả hơn nhờ tư duy hệ thống hóa và đơn giản hóa.",true
4901,"Trường Đại học Ngoại thương đã chính thức thành lập Phân hiệu tại Thành phố Hồ Chí Minh, sau 33 năm phát triển cơ sở II.",true
4932,"Môi trường giáo dục dựa trên sự tôn trọng, tin cậy và cởi mở tại trường Quốc tế Odyssey đã giúp học sinh nâng cao tính chủ động và phát triển sự tự tin hơn, theo chia sẻ của CEO nhà trường.",true
2182,"Người đàn ông 70 tuổi ở Hồng Kông đột ngột mất khả năng đọc hiểu dù thị lực và giao tiếp vẫn bình thường, dấu hiệu cảnh báo dạng đột quỵ thùy trán nguy hiểm vốn dễ bị nhầm lẫn với tâm thần.",false
